Date,Time,Physical Memory Used [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core Clocks (avg) [MHz],Core Effective Clocks (avg) [MHz],Total CPU Usage [%],Core Temperatures (avg),CPU Package,CPU Package Power [W],Total System Power [W],Memory Clock [MHz],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Battery_Percentage
9.7.2024,10:38.8,4936,62.3,1.031,3848.2,139.7,3.5,52,53,6.043,10.244,1954.7,0,0.1,0.1,0,0.275,15.099,25.41,75.2,36.3,615,55,0.088,0.034,-8.16,55
9.7.2024,10:40.8,4935,62.3,0.994,3665,138.5,3.5,51,53,6.354,10.163,1954.7,0,0.1,0.1,0,0.354,15.122,25.41,75.2,36.3,615,55,0,0,-8.58,55
9.7.2024,10:42.8,4935,62.3,0.976,3573.4,142.4,3.5,50,53,6.426,10.24,1954.7,0,0.1,0.1,0,0.311,15.094,25.41,75.2,36.3,615,55,2.771,0,-10.665,55
9.7.2024,10:44.8,4934,62.3,1.031,3848.2,144,3.5,51,53,6.562,10.304,1954.7,0,0.1,0.1,0,0.381,15.1,25.395,75.2,36.3,615,55,0.058,0,-12.975,55
9.7.2024,10:46.8,4934,62.3,1.012,3756.6,151.9,3.5,52,51,6.45,10.557,1954.7,0,0.1,0.1,0.008,0.32,15.079,25.395,75.2,36.3,615,55,2.741,0,-10.875,55
9.7.2024,10:48.8,4935,62.3,1.012,3756.6,138.1,3.5,48,51,6.217,10.251,1954.7,0,0.2,0.2,0,0.419,14.874,25.38,75.1,36.3,615,55,0.029,0,-9.585,55
9.7.2024,10:50.8,4934,62.3,0.975,3573.4,141.4,3.5,49,51,6.195,10.22,1954.7,0,0.1,0.1,0,0.244,15.101,25.38,75.1,36.3,615,55,0,0,-8.46,55
9.7.2024,10:52.8,4934,62.3,0.954,3481.7,142.2,3.5,51,53,6.162,10.37,1954.7,0.3,0.1,0.4,0.296,0.332,15.125,25.38,75.1,36.3,615,55,0.088,0.034,-9.465,55
9.7.2024,10:54.8,4933,62.3,1.012,3756.6,150.9,3.5,49,52,6.245,10.507,1954.7,0.1,0.1,0.2,0.075,0.361,15.078,25.365,75.1,36.3,615,55,0.029,0,-9.99,55
9.7.2024,10:56.8,4930,62.3,1.031,3848.2,143.2,3.5,48,52,6.003,10.443,1954.7,0,0.1,0.1,0,0.303,15.1,25.365,75.1,36.3,615,55,0,0,-9.48,55
9.7.2024,10:58.8,4930,62.2,1.012,3756.6,153.5,3.5,51,52,6.386,10.517,1954.7,0,0.2,0.2,0.04,0.39,15.113,25.365,75.1,36.3,615,55,0.029,0,-9.84,55
9.7.2024,11:00.8,4930,62.2,0.993,3665,138,3.5,54,64,6.303,10.278,1954.7,0,0.2,0.2,0,0.302,15.09,25.35,75,36.3,615,55,0,0,-9.69,55
9.7.2024,11:02.8,4930,62.2,1.012,3756.6,131.4,3.5,48,51,6.136,10.227,1954.7,0,0.1,0.1,0,0.249,15.055,25.35,75,36.3,615,55,0.071,0.042,-9.03,55
9.7.2024,11:04.8,4930,62.2,1.031,3848.2,146.1,3.5,48,51,6.36,10.412,1954.7,0,0.2,0.2,0,0.467,15.018,25.335,75,36.3,615,55,0.083,0.053,-8.61,55
9.7.2024,11:06.8,4930,62.2,0.993,3665,139.2,3.5,48,51,6.299,10.352,1954.7,0,0.1,0.1,0,0.369,15.023,25.335,75,36.3,615,55,0,0.026,-8.445,55
9.7.2024,11:08.8,4929,62.2,1.031,3848.2,139,3.5,48,50,6.121,10.222,1954.7,0,0.1,0.1,0,0.209,15.101,25.335,75,36.3,615,55,0.116,0.054,-9.24,55
9.7.2024,11:10.8,4930,62.2,0.976,3573.4,183.1,3.5,50,51,7.251,11.148,1954.7,0,0.1,0.1,0,0.289,15.081,25.32,75,36.3,615,55,0,0,-11.52,55
9.7.2024,11:12.8,4929,62.2,0.994,3665,139.1,3.5,48,51,6.182,10.249,1954.7,0,0.1,0.1,0,0.287,15.073,25.32,75,36.3,615,55,0.029,0,-8.385,55
9.7.2024,11:14.8,4928,62.2,1.012,3756.6,139.3,3.5,48,50,6.352,10.502,1954.7,0,0.2,0.2,0,0.442,15.092,25.32,75,36.3,615,55,0.059,0,-9.945,55
9.7.2024,11:16.8,4930,62.2,1.012,3756.6,145.2,3.5,48,51,6.304,10.324,1954.7,0,0.1,0.1,0,0.256,15.1,25.305,74.9,36.3,615,55,2.741,0,-8.34,55
9.7.2024,11:18.8,4928,62.2,0.976,3573.4,141,3.5,49,51,6.328,10.311,1954.7,0,0.1,0.1,0,0.489,15.091,25.305,74.9,36.3,615,55,2.75,0,-8.865,55
9.7.2024,11:20.8,4929,62.2,1.031,3848.2,139.2,3.5,49,51,5.932,10.096,1954.7,0,0.2,0.2,0,0.338,15.087,25.29,74.9,36.3,615,55,0,0,-8.355,55
9.7.2024,11:22.8,4928,62.2,0.991,3665,141.3,3.5,48,51,6.07,10.214,1954.7,0,0.2,0.2,0,0.384,15.111,25.29,74.9,36.3,615,55,0.088,0.034,-8.415,55
9.7.2024,11:24.8,4928,62.2,1.012,3756.6,150.3,3.5,49,51,6.432,10.269,1954.7,0,0,0,0,0.209,15.106,25.29,74.9,36.3,615,55,0.059,0,-8.58,55
9.7.2024,11:26.8,4927,62.2,1.01,3756.6,148.9,3.5,49,51,6.219,10.355,1954.7,0,0.1,0.1,0,0.308,15.092,25.275,74.8,36.3,615,55,0,0,-8.79,55
9.7.2024,11:28.8,4927,62.2,0.975,3573.4,144.7,3.5,48,51,6.225,10.07,1954.7,0,0.1,0.1,0,0.341,15.121,25.275,74.8,36.3,615,55,0.029,0,-9.15,55
9.7.2024,11:30.8,4927,62.2,1.012,3756.6,153.2,3.5,49,51,6.803,10.614,1954.7,0,0.3,0.3,0,0.356,15.08,25.275,74.8,36.3,615,55,0,0,-11.445,50
9.7.2024,11:32.8,4927,62.2,1.012,3756.6,137,3.5,48,50,6.248,10.124,1954.7,0,0.1,0.1,0,0.241,15.018,25.26,74.8,36.3,615,55,0.029,0,-10.23,50
9.7.2024,11:34.8,4927,62.2,1.012,3756.6,139.5,3.5,48,51,6.239,10.215,1954.7,0,0.1,0.1,0,0.419,14.846,25.26,74.8,36.3,615,55,0.059,0,-9.135,50
9.7.2024,11:36.8,4930,62.2,0.976,3573.4,137.4,3.5,48,51,6.337,10.245,1954.7,0,0.2,0.2,0,0.44,15.057,25.26,74.8,36.3,615,55,0,0,-9.51,50
9.7.2024,11:38.9,4930,62.2,0.976,3573.4,141.8,3.5,49,50,6.288,10.209,1954.7,0,0.2,0.2,0,0.357,15.081,25.245,74.7,36.3,615,55,0.087,0.034,-9.54,50
9.7.2024,11:40.9,4930,62.2,0.974,3573.4,160.2,3.5,49,51,6.559,10.575,1954.7,0,0.1,0.1,0,0.375,15.063,25.245,74.7,36.3,615,55,0,0,-9.36,50
9.7.2024,11:42.9,4929,62.2,0.975,3573.4,140.7,3.5,48,51,6.102,10.026,1954.7,0,0.1,0.1,0,0.223,14.904,25.23,74.7,36.3,615,55,0.029,0,-8.625,50
9.7.2024,11:44.9,4929,62.2,0.974,3573.4,137.7,3.5,48,51,6.205,10.087,1954.7,0,0.1,0.1,0,0.294,15.058,25.23,74.7,36.3,615,55,0.059,0.123,-8.19,50
9.7.2024,11:46.9,4926,62.2,0.975,3573.4,146.3,3.5,48,51,6.078,10.234,1954.7,0,0.1,0.1,0,0.27,15.01,25.23,74.7,36.3,615,55,0,0,-12.615,50
9.7.2024,11:48.9,4927,62.2,0.957,3481.7,141.6,3.5,48,51,6.405,10.336,1954.7,0,0.1,0.1,0,0.459,15.094,25.215,74.6,36.3,615,55,2.75,0,-8.94,50
9.7.2024,11:50.9,4927,62.2,1.01,3756.6,143.7,3.5,51,52,5.944,10.065,1954.7,0,0.1,0.1,0,0.234,15.071,25.215,74.6,36.3,615,55,2.741,0,-8.31,50
9.7.2024,11:52.9,4927,62.2,0.975,3573.4,129.6,3.5,53,61,6.239,9.98,1954.7,0,0.1,0.1,0,0.342,15.037,25.215,74.6,36.3,615,55,0.088,0.034,-8.7,50
9.7.2024,11:54.9,4927,62.2,0.992,3665,135.4,3.5,48,50,6.201,9.69,1954.7,0,0,0,0,0.144,15.122,25.2,74.6,36.3,615,55,0.059,0,-7.89,50
9.7.2024,11:56.9,4926,62.2,0.975,3573.4,146.6,3.4,48,51,6.431,9.744,1954.7,0,0.2,0.2,0,0.386,15.14,25.2,74.6,36.3,615,55,0,0,-8.49,50
9.7.2024,11:58.9,4926,62.2,0.994,3665,181.3,3.4,50,51,6.655,10.546,1954.7,0,0.1,0.1,0,0.276,15.099,25.2,74.6,36.3,615,55,0.029,0,-11.37,50
9.7.2024,12:00.9,4926,62.2,0.957,3481.7,151.2,3.4,48,51,6.376,9.975,1954.7,0,0.1,0.1,0,0.354,15.101,25.185,74.6,36.3,615,55,0,0,-8.025,50
9.7.2024,12:02.9,4926,62.2,0.992,3665,142,3.4,49,51,6.562,9.856,1954.7,0,0.1,0.1,0,0.22,14.912,25.185,74.6,36.3,615,55,0.088,0,-9.015,50
9.7.2024,12:04.9,4925,62.2,0.957,3481.7,141.7,3.4,48,51,6.267,9.827,1954.7,0,0.2,0.2,0,0.42,15.068,25.185,74.6,36.3,615,55,0.024,0,-11.79,50
9.7.2024,12:06.9,4925,62.2,1.012,3756.6,142.8,3.4,50,51,5.977,9.863,1954.7,0,0.1,0.1,0,0.306,15.131,25.17,74.5,36.3,615,55,0,0,-9.015,50
9.7.2024,12:08.9,4925,62.2,0.975,3573.4,146.2,3.4,50,52,6.104,9.909,1954.7,0,0.1,0.1,0,0.316,15.093,25.17,74.5,36.3,615,55,0.087,0.034,-10.605,50
9.7.2024,12:10.9,4925,62.2,1.012,3756.6,152.1,3.4,50,52,6.448,9.993,1954.7,0,0.1,0.1,0,0.287,15.118,25.17,74.5,36.3,615,55,0,0,-7.95,50
9.7.2024,12:12.9,4924,62.2,1.012,3756.6,143.3,3.4,50,52,6.058,9.836,1954.7,0,0.3,0.3,0,0.387,15.068,25.155,74.5,36.3,615,55,0.088,0,-8.595,50
9.7.2024,12:14.9,4928,62.2,1.012,3756.6,162,3.4,50,52,6.334,9.957,1954.7,0,0.1,0.1,0,0.288,14.816,25.155,74.5,36.3,615,55,0,0,-9.81,50
9.7.2024,12:16.9,4928,62.2,1.012,3756.6,142.7,3.4,50,52,6.328,9.884,1954.7,0,0.1,0.1,0,0.214,15.067,25.155,74.5,36.3,615,55,0,0,-7.98,50
9.7.2024,12:18.9,4928,62.2,1.012,3756.6,151.5,3.4,50,52,6.555,10.177,1954.7,0,0.1,0.1,0,0.354,15.098,25.14,74.4,36.3,615,55,0.07,0.067,-13.08,50
9.7.2024,12:20.9,4928,62.2,1.012,3756.6,143.1,3.4,50,54,6.321,9.762,1954.7,0,0.2,0.2,0,0.21,15.114,25.14,74.4,36.3,615,55,2.741,0,-8.25,50
9.7.2024,12:22.9,4926,62.2,1.012,3756.6,144.5,3.4,50,53,6.432,9.993,1954.7,0,0.1,0.1,0,0.457,15.068,25.125,74.4,36.3,615,55,0.117,0.055,-8.535,50
9.7.2024,12:24.9,4926,62.2,1.031,3848.2,151.9,3.4,51,53,6.023,9.98,1954.7,0,0.1,0.1,0,0.212,15.086,25.125,74.4,36.3,615,55,2.8,0,-9.315,50
9.7.2024,12:26.9,4926,62.2,1.012,3756.6,152.3,3.4,51,53,6.529,10.307,1954.7,0,0.2,0.3,0.016,0.504,15.139,25.125,74.4,36.3,615,55,0,0,-11.535,50
9.7.2024,12:28.9,4905,61.9,1.011,3756.6,178.3,3.4,50,52,6.817,10.659,1954.7,0,0.1,0.1,0.059,0.313,14.986,25.11,74.3,36.3,615,55,0.029,0,-10.44,50
9.7.2024,12:30.9,4906,61.9,0.994,3665,146.1,3.4,52,54,6.262,10.036,1954.7,0,0.1,0.1,0,0.308,15.131,25.11,74.3,36.3,615,55,0,0,-8.055,50
9.7.2024,12:32.9,4905,61.9,1.031,3848.2,142.9,3.4,51,54,6.543,9.997,1954.7,0,0.1,0.1,0,0.296,15.092,25.11,74.3,36.3,615,55,0.029,0,-10.11,50
9.7.2024,12:34.9,4905,61.9,0.975,3573.4,142.8,3.4,51,54,6.188,9.94,1954.7,0,0.2,0.2,0,0.353,15.134,25.095,74.3,36.3,615,55,0.059,0,-8.64,50
9.7.2024,12:37.0,4942,62.4,0.955,3481.7,407.5,3.4,70,71,9.078,13.418,1954.7,0.7,0.1,0.8,0.335,0.557,15.088,25.095,74.3,36.3,615,55,0.258,0.362,-8.025,50
9.7.2024,12:38.9,4948,62.5,1.011,3756.6,196.7,3.4,59,74,7.728,11.425,1954.7,3.2,0.2,3.4,4.113,0.652,15.076,25.08,74.2,36.3,615,55,16.172,0.855,-8.94,50
9.7.2024,12:40.9,4946,62.5,1.012,3756.6,190.7,3.4,52,55,6.849,10.503,1954.7,0,0.1,0.1,0,0.297,15.081,25.08,74.2,36.3,615,55,0,0,-8.775,50
9.7.2024,12:42.9,4946,62.4,1.031,3848.2,145.3,3.4,54,55,6.32,9.949,1954.7,0,0.3,0.3,0.008,0.649,15.034,25.08,74.2,36.3,615,55,0.088,0,-8.475,50
9.7.2024,12:45.0,4946,62.5,1.013,3756.6,133.7,3.4,56,62,5.884,9.563,1954.7,0,0,0,0,0.146,15.068,25.065,74.2,36.3,615,55,0,0,-8.85,50
9.7.2024,12:47.0,4946,62.4,1.012,3756.6,135.5,3.4,51,54,6.073,9.6,1954.7,0,0.1,0.1,0,0.153,15.099,25.065,74.2,36.3,615,55,0,0,-8.43,50
9.7.2024,12:49.0,4939,62.4,1.031,3848.2,151.8,3.4,52,54,6.337,9.836,1954.7,0,0.1,0.1,0,0.396,15.127,25.065,74.2,36.3,615,55,0.029,0,-8.22,50
9.7.2024,12:51.0,4941,62.4,1.031,3848.2,155.7,3.4,52,55,6.595,10.188,1954.7,0,0.1,0.1,0,0.227,15.077,25.05,74.2,36.3,615,55,0,0,-9.36,50
9.7.2024,12:53.0,4941,62.4,1.01,3756.6,145.4,3.4,52,54,6.382,10.112,1954.7,0,0.3,0.3,0,0.451,15.113,25.05,74.2,36.3,615,55,0.146,0.061,-8.01,50
9.7.2024,12:55.0,4940,62.4,1.012,3756.6,148.4,3.4,52,55,6.385,10.005,1954.7,0,0.1,0.1,0,0.276,15.058,25.05,74.2,36.3,615,55,2.741,0,-8.685,50
9.7.2024,12:57.0,4941,62.4,0.954,3481.7,166.3,3.4,56,59,6.746,10.421,1954.7,0,0.1,0.1,0,0.327,15.103,25.035,74.1,36.3,615,55,2.741,0,-9,50
9.7.2024,12:59.0,4941,62.4,1.012,3756.6,154.4,3.4,52,54,6.486,10.153,1954.7,0,0.2,0.2,0,0.443,14.978,25.035,74.1,36.3,615,55,0.029,0,-9.825,50
9.7.2024,13:01.0,4940,62.4,0.994,3665,162.9,3.4,52,55,6.547,10.113,1954.7,0,0.1,0.1,0,0.356,15.124,25.02,74.1,36.3,615,55,0,0,-8.34,50
9.7.2024,13:03.0,4940,62.4,1.011,3756.6,140.3,3.4,52,54,6.466,9.91,1954.7,0,0.1,0.1,0,0.311,15.007,25.02,74.1,36.3,615,55,0.088,0,-9.945,50
9.7.2024,13:05.0,4940,62.4,1.012,3756.6,140,3.4,52,55,6.245,9.918,1954.7,0,0.1,0.1,0,0.353,15.046,25.02,74.1,36.3,615,55,0.024,0,-8.82,50
9.7.2024,13:07.0,4940,62.4,1.012,3756.6,143.5,3.4,52,54,6.265,9.862,1954.7,0,0,0,0,0.276,15.104,25.005,74,36.3,615,55,0,0,-8.4,50
9.7.2024,13:09.0,4939,62.4,1.029,3848.2,144.6,3.4,52,54,6.333,10.078,1954.7,0,0.2,0.2,0,0.399,14.878,25.005,74,36.3,615,55,0.088,0.034,-10.59,50
9.7.2024,13:11.0,4939,62.4,1.011,3756.6,148.8,3.4,52,55,6.202,10.006,1954.7,0,0.1,0.1,0,0.228,15.081,25.005,74,36.3,615,55,0,0,-7.95,50
9.7.2024,13:13.0,4939,62.4,1.012,3756.6,141.9,3.4,52,55,6.359,10.038,1954.7,0,0.1,0.1,0,0.383,15.121,24.99,74,36.3,615,55,0.029,0,-12.345,50
9.7.2024,13:15.0,4939,62.4,1.029,3848.2,143.9,3.4,52,54,6.25,9.882,1954.7,0,0.2,0.2,0,0.322,15.106,24.99,74,36.3,615,55,0.059,0,-8.085,50
9.7.2024,13:17.0,4939,62.4,1.012,3756.6,142.4,3.4,52,54,6.122,9.919,1954.7,0,0.2,0.2,0,0.288,15.119,24.975,73.9,36.3,615,55,0,0,-8.13,50
9.7.2024,13:19.0,4937,62.3,1.031,3848.2,148.2,3.4,53,56,6.409,10.01,1954.7,0,0,0,0,0.235,15.037,24.975,73.9,36.3,615,55,0.029,0,-8.94,50
9.7.2024,13:21.0,4937,62.3,1.011,3756.6,159.6,3.4,52,55,6.592,10.324,1954.7,0,0.1,0.1,0,0.46,15.079,24.975,73.9,36.3,615,55,0,0,-9.12,50
9.7.2024,13:23.0,4937,62.3,1.013,3756.6,144.5,3.4,56,56,6.442,9.951,1954.7,0,0.1,0.1,0,0.294,15.003,24.96,73.9,36.3,615,55,0.144,0.034,-9.27,50
9.7.2024,13:25.0,4938,62.3,0.976,3573.4,146.6,3.4,56,56,6.854,9.989,1954.7,0,0.1,0.1,0,0.209,14.971,24.96,73.9,36.3,615,55,0,0,-8.64,45
9.7.2024,13:27.0,4937,62.3,1.013,3756.6,153.7,3.4,56,55,6.832,10.395,1954.7,0,0.2,0.2,0,0.433,15.015,24.96,73.9,36.3,615,55,2.741,0,-11.235,45
9.7.2024,13:29.0,4939,62.4,1.013,3756.6,147.2,3.4,56,55,6.408,10.108,1954.7,0,0.1,0.1,0,0.257,15.062,24.945,73.8,36.3,615,55,0.029,0,-8.295,45
9.7.2024,13:31.0,4940,62.4,1.013,3756.6,146.3,3.4,56,56,6.191,10.079,1954.7,0,0.2,0.2,0,0.489,15.104,24.945,73.8,36.3,615,55,2.719,0,-8.13,45
9.7.2024,13:33.0,4940,62.4,0.976,3573.4,144.6,3.4,57,57,6.337,10.032,1954.7,0,0.1,0.1,0,0.372,15.08,24.945,73.8,36.3,615,55,0.089,0,-8.235,45
9.7.2024,13:35.0,4940,62.4,1.013,3756.6,145.4,3.4,58,56,6.454,9.957,1954.7,0,0.1,0.1,0,0.352,15.085,24.93,73.8,36.3,615,55,0.041,0.067,-8.925,45
9.7.2024,13:37.0,4933,62.3,0.976,3573.4,133.7,3.4,60,64,6.158,9.776,1954.7,0,0.3,0.3,0,0.276,15.083,24.93,73.8,36.3,615,55,0.059,0.066,-8.94,45
9.7.2024,13:39.0,4935,62.3,1.012,3756.6,142.1,3.4,52,55,6.629,9.911,1954.7,0,0.1,0.1,0,0.169,15.089,24.93,73.8,36.3,615,55,0.289,0.215,-8.085,45
9.7.2024,00:10.3,4999,63.1,1.014,3756.6,271.9,3.4,62,65,8.154,12.985,1954.7,0,0.2,0.2,0.016,0.396,14.91,27.15,80.4,36.3,615,55,0,0.027,-12.3,45
9.7.2024,00:12.3,4999,63.1,0.957,3481.7,276.1,3.4,54,56,8.873,13.466,1954.7,0.1,0.7,0.7,0.049,1.086,15.172,27.135,80.3,36.3,615,55,0.059,0.027,-11.25,45
9.7.2024,00:14.3,4998,63.1,0.974,3573.4,160.1,3.4,54,57,6.774,11.099,1954.7,0,0.2,0.2,0,0.434,15.222,27.135,80.3,36.3,615,55,0.029,0.026,-8.895,45
9.7.2024,00:16.3,4998,63.1,0.991,3665,170.6,3.4,54,56,6.764,11.298,1954.7,0,0.2,0.2,0.02,0.396,15.226,27.135,80.3,36.3,615,55,2.721,0,-10.095,45
9.7.2024,00:18.3,4993,63,1.029,3848.2,154.2,3.4,54,57,6.73,10.765,1954.7,0.1,0.1,0.2,0.032,0.251,15.136,27.12,80.3,36.3,615,55,0.029,0,-10.245,45
9.7.2024,00:20.3,4991,63,1.012,3756.6,147.1,3.4,53,55,6.796,10.636,1954.7,0,0.2,0.2,0,0.501,14.965,27.12,80.3,36.3,615,55,2.8,0.034,-8.7,45
9.7.2024,00:22.3,4990,63,0.975,3573.4,139.1,3.4,53,55,6.219,10.309,1954.7,0,0.2,0.2,0,0.276,15.204,27.12,80.3,36.3,615,55,0.059,0,-8.535,45
9.7.2024,00:24.3,4986,63,1.031,3848.2,141.1,3.4,52,55,6.378,10.468,1954.7,0,0.1,0.1,0,0.379,15.268,27.105,80.2,36.3,615,55,0.059,0.053,-8.34,45
9.7.2024,00:26.3,4986,63,1.031,3848.2,148.6,3.4,52,55,6.659,10.49,1954.7,0,0.2,0.2,0,0.423,15.224,27.105,80.2,36.3,615,55,0,0,-8.865,45
9.7.2024,00:28.3,4986,63,0.994,3665,138.6,3.4,52,54,6.404,10.296,1954.7,0,0.1,0.1,0,0.311,15.202,27.09,80.2,36.3,615,55,0.059,0.021,-9.255,45
9.7.2024,00:30.3,4987,63,1.012,3756.6,139.6,3.4,52,54,6.364,10.251,1954.7,0,0.1,0.1,0,0.278,15.232,27.09,80.2,36.3,615,55,0,0,-8.79,45
9.7.2024,00:32.3,4988,63,1.012,3756.6,139.7,3.4,52,54,6.309,10.406,1954.7,0,0.1,0.1,0,0.373,15.218,27.09,80.2,36.3,615,55,0.058,0,-12.375,45
9.7.2024,00:34.3,4987,63,1.01,3756.6,142.7,3.4,52,54,6.42,10.393,1954.7,0,0.1,0.1,0,0.223,15.14,27.075,80.2,36.3,615,55,0.089,0.027,-11.085,45
9.7.2024,00:36.3,4988,63,0.992,3665,137.5,3.4,52,54,6.38,10.148,1954.7,0,0,0,0,0.213,15.27,27.075,80.2,36.3,615,55,0,0.03,-8.565,45
9.7.2024,00:38.3,4987,63,0.994,3665,139.8,3.4,53,54,6.216,10.302,1954.7,0,0.3,0.3,0,0.455,15.224,27.075,80.2,36.3,615,55,0.14,0.103,-9.33,45
9.7.2024,00:40.3,4987,63,1.012,3756.6,141.5,3.4,56,60,6.188,10.128,1954.7,0,0.1,0.1,0,0.148,15.262,27.06,80.1,36.3,615,55,0,0,-9.495,45
9.7.2024,00:42.3,4986,63,0.993,3665,127.9,3.4,50,54,6.212,9.982,1954.7,0,0.2,0.2,0,0.368,15.068,27.06,80.1,36.3,615,55,0.059,0,-8.895,45
9.7.2024,00:44.3,4986,63,1.012,3756.6,144.9,3.4,51,53,6.153,10.273,1954.7,0,0.1,0.1,0,0.314,15.188,27.06,80.1,36.3,615,55,0.029,0,-9.135,45
9.7.2024,00:46.3,4986,63,1.012,3756.6,139.4,3.4,50,53,6.158,10.228,1954.7,0,0.2,0.2,0,0.355,15.242,27.045,80.1,36.3,615,55,0,0,-8.325,45
9.7.2024,00:48.3,4986,63,0.975,3573.4,138.2,3.4,50,52,6.218,10.165,1954.7,0,0,0,0,0.211,15.247,27.045,80.1,36.3,615,55,0,0,-8.7,45
9.7.2024,00:50.3,4985,62.9,1.01,3756.6,157.6,3.4,50,52,6.629,10.531,1954.7,0,0.1,0.1,0,0.498,15.273,27.03,80,36.3,615,55,2.8,0.034,-8.22,45
9.7.2024,00:52.3,4985,62.9,0.994,3665,143.4,3.4,50,52,6.409,10.227,1954.7,0,0,0,0,0.21,15.238,27.03,80,36.3,615,55,2.8,0,-8.865,45
9.7.2024,00:54.3,4985,62.9,1.012,3756.6,140,3.4,50,52,6.484,10.357,1954.7,0,0.2,0.2,0,0.386,15.217,27.03,80,36.3,615,55,0.029,0,-8.67,45
9.7.2024,00:56.3,4985,62.9,0.975,3573.4,143.8,3.4,49,52,6.43,10.301,1954.7,0,0.1,0.1,0,0.278,15.228,27.015,80,36.3,615,55,0,0,-8.625,45
9.7.2024,00:58.3,4985,62.9,1.031,3848.2,137,3.4,50,53,6.238,10.209,1954.7,0,0.1,0.1,0,0.343,15.202,27.015,80,36.3,615,55,0.029,0,-8.805,45
9.7.2024,01:00.3,4984,62.9,1.012,3756.6,150.8,3.4,49,52,6.391,10.398,1954.7,0,0.1,0.1,0,0.304,15.214,27.015,80,36.3,615,55,0,0,-10.005,45
9.7.2024,01:02.3,4984,62.9,0.993,3665,144.7,3.4,50,52,6.389,10.356,1954.7,0,0.2,0.2,0,0.356,15.037,27,79.9,36.3,615,55,0.041,0.067,-11.46,45
9.7.2024,01:04.3,4984,62.9,1.012,3756.6,140.8,3.4,50,52,6.579,10.497,1954.7,0,0.1,0.1,0,0.329,15.143,27,79.9,36.3,615,55,0.146,0,-8.94,45
9.7.2024,01:06.3,4984,62.9,1.031,3848.2,145.8,3.4,50,51,6.373,10.318,1954.7,0,0.1,0.1,0,0.342,15.257,27,79.9,36.3,615,55,0.054,0.081,-8.775,45
9.7.2024,01:08.3,4987,63,1.012,3756.6,141.2,3.4,49,52,6.381,10.351,1954.7,0,0.1,0.1,0,0.332,15.143,26.985,79.9,36.3,615,55,0.029,0.053,-9.69,45
9.7.2024,01:10.3,4987,63,0.976,3573.4,162.5,3.4,50,51,7.074,10.832,1954.7,0,0.1,0.1,0,0.571,15.244,26.985,79.9,36.3,615,55,0,0,-9,45
9.7.2024,01:12.3,4987,63,1.031,3848.2,140.1,3.4,49,51,6.162,10.235,1954.7,0,0.2,0.2,0.04,0.346,15.25,26.97,79.8,36.3,615,55,0,0,-9.975,45
9.7.2024,01:14.3,4987,63,1.031,3848.2,145.3,3.4,49,52,6.474,10.395,1954.7,0,0.1,0.1,0,0.291,15.218,26.97,79.8,36.3,615,55,0.088,0,-10.92,45
9.7.2024,01:16.3,4987,63,1.031,3848.2,145.9,3.4,49,53,6.422,10.389,1954.7,0,0.3,0.3,0,0.48,15.188,26.97,79.8,36.3,615,55,0,0,-11.685,45
9.7.2024,01:18.3,4985,62.9,1.012,3756.6,139.4,3.4,49,51,6.471,10.147,1954.7,0,0,0,0,0.211,15.155,26.955,79.8,36.3,615,55,0.029,0,-10.485,45
9.7.2024,01:20.3,4985,62.9,1.031,3848.2,144.2,3.4,50,52,6.468,10.444,1954.7,0,0.1,0.1,0,0.392,15.093,26.955,79.8,36.3,615,55,0.059,0.034,-9.255,45
9.7.2024,01:22.3,4984,62.9,0.993,3665,145.3,3.4,49,51,6.307,10.283,1954.7,0,0.1,0.1,0,0.241,15.227,26.955,79.8,36.3,615,55,2.822,0,-8.94,45
9.7.2024,01:24.3,4984,62.9,1.031,3848.2,141.1,3.4,50,52,6.422,10.253,1954.7,0,0.2,0.2,0,0.426,15.217,26.94,79.8,36.3,615,55,0.029,0,-8.34,45
9.7.2024,01:26.3,4984,62.9,1.031,3848.2,145.7,3.4,49,51,6.288,10.259,1954.7,0,0,0,0,0.21,15.255,26.94,79.8,36.3,615,55,2.719,0,-9.105,45
9.7.2024,01:28.3,4983,62.9,1.012,3756.6,137.3,3.4,50,52,6.189,10.09,1954.7,0,0.1,0.1,0,0.289,15.218,26.94,79.8,36.3,615,55,0.029,0,-8.31,45
9.7.2024,01:30.3,4984,62.9,0.994,3665,149,3.4,50,52,6.562,10.391,1954.7,0,0.1,0.1,0,0.376,15.201,26.925,79.7,36.3,615,55,0,0,-8.61,45
9.7.2024,01:32.3,4984,62.9,1.031,3848.2,128.2,3.4,54,64,5.969,10.038,1954.7,0,0.3,0.3,0,0.274,15.226,26.925,79.7,36.3,615,55,0.059,0,-9.225,45
9.7.2024,01:34.3,4984,62.9,1.012,3756.6,130.9,3.4,48,51,6.015,9.869,1954.7,0,0,0,0,0.209,15.203,26.925,79.7,36.3,615,55,0.029,0,-8.67,45
